Season,Gameday,KID,GradeAvg
2011,22,7,2.77272727273
2011,22,14,4.27272727273
2011,22,2,2.40909090909
2011,22,24,4.31818181818
2011,22,58,3.04545454545
2011,22,11,4.36363636364
2011,23,15,3.54545454545
2011,23,12,3.27272727273
2011,23,16,3.90909090909
2011,23,9,2.72727272727
2011,23,11,3.09090909091
2011,23,7,4.13636363636
2011,23,30,2.31818181818
2011,23,37,5.04545454545
2011,23,24,4.31818181818
2011,23,3209,3.04545454545
2011,23,91,3.13636363636
2011,23,29,4.59090909091
2011,23,4,3.86363636364
2011,23,81,3.04545454545
2011,23,14,2.77272727273
2011,23,2,4.31818181818
2011,23,17,2.77272727273
2011,23,58,3.95454545455
2011,24,9,2.40909090909
2011,24,14,4.22727272727
2011,24,7,3.13636363636
2011,24,2,4.31818181818
2011,24,29,3.59090909091
2011,24,4,4.18181818182
2011,24,12,5.0
2011,24,11,2.63636363636
2011,24,37,4.0
2011,24,24,3.90909090909
2011,24,58,3.5
2011,24,91,3.45454545455
2011,24,17,2.72727272727
2011,24,30,3.59090909091
2011,24,81,3.68181818182
2011,24,15,4.09090909091
2011,24,3209,3.22727272727
2011,24,16,3.86363636364
2011,25,11,3.77272727273
2011,25,37,3.95454545455
2011,25,24,3.18181818182
2011,25,9,4.22727272727
2011,25,30,3.5
2011,25,81,4.04545454545
2011,25,15,3.40909090909
2011,25,7,3.45454545455
2011,25,14,2.09090909091
2011,25,3209,5.68181818182
2011,25,16,2.86363636364
2011,25,29,4.13636363636
2011,25,91,2.90909090909
2011,25,17,3.22727272727
2011,25,4,2.90909090909
2011,25,58,4.18181818182
2011,25,2,3.0
2011,25,12,4.45454545455
2011,26,3209,4.09090909091
2011,26,11,3.13636363636
2011,26,17,3.0
2011,26,4,3.90909090909
2011,26,91,3.18181818182
2011,26,30,3.95454545455
2011,26,12,4.95454545455
2011,26,7,3.04545454545
2011,26,81,4.72727272727
2011,26,24,2.81818181818
2011,26,9,3.90909090909
2011,26,15,3.45454545455
2011,26,29,5.40909090909
2011,26,14,2.0
2011,26,37,4.77272727273
2011,26,2,2.68181818182
2011,26,58,3.27272727273
2011,26,16,4.04545454545
2011,27,24,3.04545454545
2011,27,12,4.63636363636
2011,27,14,3.18181818182
2011,27,58,3.81818181818
2011,27,7,3.36363636364
2011,27,37,4.45454545455
2011,27,15,3.5
2011,27,3209,3.63636363636
2011,27,4,3.68181818182
2011,27,91,3.86363636364
2011,27,30,4.04545454545
2011,27,29,2.72727272727
2011,27,2,2.63636363636
2011,27,9,4.13636363636
2011,27,11,3.59090909091
2011,27,81,3.27272727273
2011,27,16,4.77272727273
2011,27,17,2.86363636364
2011,28,17,3.31818181818
2011,28,11,3.18181818182
2011,28,81,3.86363636364
2011,28,14,3.5
2011,28,37,4.27272727273
2011,28,12,3.59090909091
2011,28,4,4.86363636364
2011,28,30,3.09090909091
2011,28,9,4.77272727273
2011,28,7,3.36363636364
2011,28,91,3.0
2011,28,16,5.18181818182
2011,28,29,4.0
2011,28,24,3.13636363636
2011,28,58,3.22727272727
2011,28,15,3.90909090909
2011,28,3209,3.18181818182
2011,28,2,3.90909090909
2011,29,24,3.77272727273
2011,29,17,2.86363636364
2011,29,16,3.81818181818
2011,29,4,4.13636363636
2011,29,11,2.86363636364
2011,29,30,3.59090909091
2011,29,7,3.86363636364
2011,29,81,3.90909090909
2011,29,37,4.45454545455
2011,29,3209,3.72727272727
2011,29,14,3.22727272727
2011,29,91,3.5
2011,29,15,3.63636363636
2011,29,29,3.45454545455
2011,29,2,2.68181818182
2011,29,58,4.31818181818
2011,29,12,3.5
2011,29,9,3.5
2011,30,29,4.22727272727
2011,30,7,3.09090909091
2011,30,91,3.45454545455
2011,30,11,3.13636363636
2011,30,30,2.90909090909
2011,30,16,5.18181818182
2011,30,4,3.59090909091
2011,30,15,3.09090909091
2011,30,17,2.68181818182
2011,30,14,3.59090909091
2011,30,81,2.54545454545
2011,30,2,4.95454545455
2011,30,3209,2.81818181818
2011,30,12,5.13636363636
2011,30,9,3.45454545455
2011,30,37,3.81818181818
2011,30,58,3.45454545455
2011,30,24,3.63636363636
2011,31,11,2.27272727273
2011,31,4,4.27272727273
2011,31,2,3.40909090909
2011,31,17,3.31818181818
2011,31,12,3.18181818182
2011,31,58,4.0
2011,31,37,4.68181818182
2011,31,81,3.36363636364
2011,31,24,3.90909090909
2011,31,91,3.54545454545
2011,31,9,3.90909090909
2011,31,29,3.81818181818
2011,31,14,3.77272727273
2011,31,30,3.31818181818
2011,31,15,2.59090909091
2011,31,16,4.81818181818
2011,31,7,3.45454545455
2011,31,3209,3.86363636364
2011,32,30,3.45454545455
2011,32,24,3.31818181818
2011,32,3209,3.54545454545
2011,32,9,3.54545454545
2011,32,4,3.86363636364
2011,32,14,3.86363636364
2011,32,81,4.13636363636
2011,32,12,4.27272727273
2011,32,29,5.04545454545
2011,32,37,3.09090909091
2011,32,16,2.77272727273
2011,32,11,3.45454545455
2011,32,17,2.45454545455
2011,32,15,3.68181818182
2011,32,91,3.18181818182
2011,32,2,3.77272727273
2011,32,58,3.63636363636
2011,32,7,3.45454545455
2011,33,37,4.77272727273
2011,33,17,2.81818181818
2011,33,24,3.13636363636
2011,33,4,3.86363636364
2011,33,9,3.59090909091
2011,33,58,4.0
2011,33,12,3.77272727273
2011,33,30,3.86363636364
2011,33,3209,3.77272727273
2011,33,81,2.95454545455
2011,33,14,3.36363636364
2011,33,11,3.72727272727
2011,33,7,2.72727272727
2011,33,16,4.63636363636
2011,33,15,3.45454545455
2011,33,91,3.5
2011,33,2,2.90909090909
2011,33,29,5.0
2011,34,81,4.18181818182
2011,34,9,2.90909090909
2011,34,16,4.5
2011,34,14,3.18181818182
2011,34,4,4.04545454545
2011,34,2,3.0
2011,34,91,3.04545454545
2011,34,12,4.81818181818
2011,34,17,2.27272727273
2011,34,7,4.54545454545
2011,34,58,3.45454545455
2011,34,37,3.86363636364
2011,34,29,3.13636363636
2011,34,3209,3.95454545455
2011,34,11,3.13636363636
2011,34,24,3.45454545455
2011,34,30,4.77272727273
2011,34,15,2.86363636364
2012,1,17,3.09090909091
2012,1,4,3.04545454545
2012,1,15,3.18181818182
2012,1,3209,3.81818181818
2012,1,7,3.31818181818
2012,1,30,3.31818181818
2012,1,91,3.86363636364
2012,1,13,3.77272727273
2012,1,12,4.5
2012,1,81,3.36363636364
2012,1,82,4.13636363636
2012,1,14,3.09090909091
2012,1,32,2.81818181818
2012,1,9,3.72727272727
2012,1,11,3.22727272727
2012,1,24,2.95454545455
2012,1,58,3.90909090909
2012,1,2,3.13636363636
2012,2,30,3.77272727273
2012,2,82,3.45454545455
2012,2,2,3.40909090909
2012,2,91,4.0
2012,2,9,2.90909090909
2012,2,7,4.59090909091
2012,2,4,2.90909090909
2012,2,12,4.54545454545
2012,2,81,3.45454545455
2012,2,17,3.36363636364
2012,2,3209,4.95454545455
2012,2,32,2.5
2012,2,13,3.36363636364
2012,2,15,3.27272727273
2012,2,24,4.77272727273
2012,2,58,2.36363636364
2012,2,14,2.40909090909
2012,2,11,4.90909090909
2012,3,91,3.86363636364
2012,3,24,3.68181818182
2012,3,17,2.59090909091
2012,3,9,4.40909090909
2012,3,14,2.59090909091
2012,3,30,4.31818181818
2012,3,15,3.54545454545
2012,3,81,2.72727272727
2012,3,11,3.95454545455
2012,3,13,3.63636363636
2012,3,58,3.13636363636
2012,3,4,3.40909090909
2012,3,82,4.09090909091
2012,3,2,3.22727272727
2012,3,7,3.13636363636
2012,3,3209,4.72727272727
2012,3,32,3.0
2012,3,12,3.81818181818
2012,4,81,3.59090909091
2012,4,32,2.59090909091
2012,4,2,4.27272727273
2012,4,14,2.86363636364
2012,4,24,4.0
2012,4,82,3.63636363636
2012,4,30,3.5
2012,4,91,4.18181818182
2012,4,12,2.90909090909
2012,4,17,3.59090909091
2012,4,13,3.95454545455
2012,4,7,4.0
2012,4,9,3.04545454545
2012,4,15,3.72727272727
2012,4,4,3.36363636364
2012,4,11,3.5
2012,4,3209,3.40909090909
2012,4,58,3.90909090909
2012,5,14,2.27272727273
2012,5,24,4.81818181818
2012,5,2,3.36363636364
2012,5,30,3.90909090909
2012,5,82,4.45454545455
2012,5,13,3.0
2012,5,32,3.0
2012,5,17,3.72727272727
2012,5,15,4.0
2012,5,12,3.09090909091
2012,5,11,4.68181818182
2012,5,3209,2.86363636364
2012,5,58,2.68181818182
2012,5,81,4.40909090909
2012,5,7,4.09090909091
2012,5,4,3.77272727273
2012,5,91,4.18181818182
2012,5,9,3.22727272727
2012,6,13,3.45454545455
2012,6,2,3.63636363636
2012,6,9,3.18181818182
2012,6,82,4.5
2012,6,4,3.77272727273
2012,6,14,3.18181818182
2012,6,81,3.95454545455
2012,6,11,3.31818181818
2012,6,3209,3.81818181818
2012,6,91,3.72727272727
2012,6,12,3.09090909091
2012,6,58,3.22727272727
2012,6,17,2.5
2012,6,15,4.95454545455
2012,6,32,3.0
2012,6,7,3.27272727273
2012,6,24,4.0
2012,6,30,3.09090909091
2012,7,91,3.0
2012,7,4,4.22727272727
2012,7,14,3.09090909091
2012,7,3209,4.09090909091
2012,7,2,2.59090909091
2012,7,24,4.77272727273
2012,7,7,3.0
2012,7,81,4.5
2012,7,30,3.27272727273
2012,7,13,3.40909090909
2012,7,82,3.63636363636
2012,7,12,3.45454545455
2012,7,15,3.22727272727
2012,7,32,4.09090909091
2012,7,11,3.54545454545
2012,7,9,3.22727272727
2012,7,58,3.27272727273
2012,7,17,3.18181818182
2012,8,3209,3.77272727273
2012,8,82,4.0
2012,8,17,4.04545454545
2012,8,2,2.77272727273
2012,8,9,3.59090909091
2012,8,30,3.63636363636
2012,8,24,4.54545454545
2012,8,7,3.0
2012,8,32,2.81818181818
2012,8,58,4.36363636364
2012,8,13,4.90909090909
2012,8,14,2.27272727273
2012,8,4,2.31818181818
2012,8,15,4.90909090909
2012,8,81,4.36363636364
2012,8,91,4.04545454545
2012,8,12,4.59090909091
2012,8,11,2.72727272727
2012,9,91,3.68181818182
2012,9,12,3.81818181818
2012,9,2,3.31818181818
2012,9,81,3.81818181818
2012,9,7,3.68181818182
2012,9,17,3.18181818182
2012,9,30,2.72727272727
2012,9,3209,4.45454545455
2012,9,82,3.77272727273
2012,9,4,3.54545454545
2012,9,13,4.63636363636
2012,9,24,2.77272727273
2012,9,11,3.09090909091
2012,9,32,3.27272727273
2012,9,14,3.68181818182
2012,9,9,2.95454545455
2012,9,58,4.0
2012,9,15,3.5
2012,10,32,3.77272727273
2012,10,82,2.95454545455
2012,10,17,3.13636363636
2012,10,11,3.0
2012,10,15,3.40909090909
2012,10,7,3.40909090909
2012,10,58,3.04545454545
2012,10,91,4.40909090909
2012,10,81,3.0
2012,10,24,4.27272727273
2012,10,3209,3.31818181818
2012,10,2,3.72727272727
2012,10,12,4.31818181818
2012,10,14,2.31818181818
2012,10,9,2.81818181818
2012,10,13,4.0
2012,10,4,3.31818181818
2012,10,30,3.5
2012,11,30,3.5
2012,11,81,3.95454545455
2012,11,14,3.04545454545
2012,11,32,3.18181818182
2012,11,2,3.04545454545
2012,11,4,3.09090909091
2012,11,7,3.68181818182
2012,11,12,3.72727272727
2012,11,91,4.04545454545
2012,11,17,3.22727272727
2012,11,13,3.86363636364
2012,11,3209,3.90909090909
2012,11,24,2.31818181818
2012,11,9,4.31818181818
2012,11,11,4.09090909091
2012,11,58,3.81818181818
2012,11,82,3.63636363636
2012,11,15,3.09090909091
2012,12,17,2.72727272727
2012,12,82,4.0
2012,12,15,3.5
2012,12,11,3.18181818182
2012,12,58,4.5
2012,12,7,2.54545454545
2012,12,81,3.5
2012,12,14,3.72727272727
2012,12,12,3.86363636364
2012,12,30,3.5
2012,12,32,2.86363636364
2012,12,91,4.04545454545
2012,12,9,1.95454545455
2012,12,2,4.5
2012,12,4,3.27272727273
2012,12,13,3.95454545455
2012,12,3209,4.04545454545
2012,12,24,2.77272727273
2012,13,13,3.95454545455
2012,13,12,4.59090909091
2012,13,14,2.54545454545
2012,13,58,4.81818181818
2012,13,2,3.27272727273
2012,13,32,3.04545454545
2012,13,24,3.27272727273
2012,13,4,3.09090909091
2012,13,30,3.40909090909
2012,13,17,2.81818181818
2012,13,82,4.18181818182
2012,13,81,4.27272727273
2012,13,7,2.63636363636
2012,13,11,4.68181818182
2012,13,3209,3.63636363636
2012,13,9,3.27272727273
2012,13,91,3.54545454545
2012,13,15,4.27272727273
2012,14,17,3.63636363636
2012,14,13,3.31818181818
2012,14,58,3.27272727273
2012,14,82,4.04545454545
2012,14,12,2.90909090909
2012,14,2,4.04545454545
2012,14,32,3.90909090909
2012,14,30,2.81818181818
2012,14,15,3.09090909091
2012,14,24,3.27272727273
2012,14,11,3.54545454545
2012,14,91,4.18181818182
2012,14,4,3.90909090909
2012,14,9,2.77272727273
2012,14,7,3.59090909091
2012,14,14,3.27272727273
2012,14,81,3.22727272727
2012,14,3209,4.09090909091
2012,15,13,2.77272727273
2012,15,32,4.54545454545
2012,15,2,3.59090909091
2012,15,15,3.27272727273
2012,15,9,2.72727272727
2012,15,81,3.31818181818
2012,15,30,3.18181818182
2012,15,58,3.63636363636
2012,15,91,3.90909090909
2012,15,7,3.40909090909
2012,15,82,3.81818181818
2012,15,11,3.59090909091
2012,15,14,3.09090909091
2012,15,17,3.09090909091
2012,15,3209,4.72727272727
2012,15,4,2.95454545455
2012,15,24,3.72727272727
2012,15,12,3.40909090909
2012,16,12,3.68181818182
2012,16,3209,4.90909090909
2012,16,17,3.09090909091
2012,16,24,3.22727272727
2012,16,11,2.90909090909
2012,16,2,4.09090909091
2012,16,81,3.0
2012,16,13,3.90909090909
2012,16,7,3.59090909091
2012,16,82,4.18181818182
2012,16,91,4.18181818182
2012,16,14,3.18181818182
2012,16,32,2.68181818182
2012,16,4,3.86363636364
2012,16,15,3.5
2012,16,30,3.5
2012,16,58,3.18181818182
2012,16,9,3.27272727273
2012,17,14,3.45454545455
2012,17,15,2.86363636364
2012,17,9,2.5
2012,17,12,4.59090909091
2012,17,24,4.05
2012,17,32,2.81818181818
2012,17,30,2.77272727273
2012,17,11,3.5
2012,17,82,4.40909090909
2012,17,91,4.27272727273
2012,17,13,3.13636363636
2012,17,58,3.59090909091
2012,17,2,4.31818181818
2012,17,7,2.59090909091
2012,17,3209,3.72727272727
2012,17,17,3.45454545455
2012,17,4,3.31818181818
2012,17,81,3.45454545455
2012,18,2,3.59090909091
2012,18,58,3.86363636364
2012,18,14,3.18181818182
2012,18,82,4.09090909091
2012,18,9,2.68181818182
2012,18,32,4.04545454545
2012,18,24,3.31818181818
2012,18,11,4.13636363636
2012,18,3209,3.54545454545
2012,18,15,3.18181818182
2012,18,30,3.22727272727
2012,18,7,3.13636363636
2012,18,4,4.68181818182
2012,18,17,2.54545454545
2012,18,81,3.68181818182
2012,18,12,3.77272727273
2012,18,13,4.22727272727
2012,18,91,3.0
2012,19,17,2.81818181818
2012,19,81,4.04545454545
2012,19,15,3.0
2012,19,13,4.27272727273
2012,19,58,3.36363636364
2012,19,24,3.86363636364
2012,19,91,3.36363636364
2012,19,2,3.63636363636
2012,19,82,4.59090909091
2012,19,30,3.36363636364
2012,19,32,3.22727272727
2012,19,3209,3.86363636364
2012,19,7,3.22727272727
2012,19,9,3.22727272727
2012,19,12,3.77272727273
2012,19,4,3.68181818182
2012,19,11,3.90909090909
2012,19,14,2.81818181818
2012,20,4,2.95454545455
2012,20,58,3.95454545455
2012,20,2,4.04545454545
2012,20,82,3.27272727273
2012,20,24,4.04545454545
2012,20,91,3.5
2012,20,3209,3.13636363636
2012,20,7,3.63636363636
2012,20,30,3.86363636364
2012,20,14,2.63636363636
2012,20,13,3.09090909091
2012,20,11,4.54545454545
2012,20,12,4.36363636364
2012,20,32,2.45454545455
2012,20,81,3.27272727273
2012,20,15,3.63636363636
2012,20,9,3.0
2012,20,17,2.86363636364
2012,21,17,4.22727272727
2012,21,12,2.54545454545
2012,21,15,4.04545454545
2012,21,9,2.86363636364
2012,21,11,4.5
2012,21,4,3.09090909091
2012,21,58,3.40909090909
2012,21,3209,4.0
2012,21,82,3.77272727273
2012,21,24,3.54545454545
2012,21,32,3.77272727273
2012,21,81,3.22727272727
2012,21,14,2.13636363636
2012,21,2,4.77272727273
2012,21,91,3.31818181818
2012,21,30,3.63636363636
2012,21,7,3.22727272727
2012,21,13,3.54545454545
2012,22,24,3.45454545455
2012,22,14,3.13636363636
2012,22,9,3.36363636364
2012,22,91,4.13636363636
2012,22,4,4.0
2012,22,7,3.09090909091
2012,22,30,3.22727272727
2012,22,2,3.59090909091
2012,22,12,3.22727272727
2012,22,15,3.72727272727
2012,22,13,3.27272727273
2012,22,82,4.36363636364
2012,22,17,2.40909090909
2012,22,32,3.90909090909
2012,22,81,3.77272727273
2012,22,58,3.45454545455
2012,22,3209,3.90909090909
2012,22,11,2.81818181818
2012,23,7,3.27272727273
2012,23,32,3.27272727273
2012,23,14,2.54545454545
2012,23,4,4.81818181818
2012,23,11,3.72727272727
2012,23,81,3.86363636364
2012,23,58,2.59090909091
2012,23,12,4.90909090909
2012,23,30,3.95454545455
2012,23,24,3.54545454545
2012,23,91,3.27272727273
2012,23,3209,4.68181818182
2012,23,2,3.31818181818
2012,23,13,3.86363636364
2012,23,15,3.63636363636
2012,23,17,3.5
2012,23,82,3.36363636364
2012,23,9,3.36363636364
2012,24,32,3.59090909091
2012,24,15,3.27272727273
2012,24,17,2.86363636364
2012,24,58,4.18181818182
2012,24,24,4.18181818182
2012,24,2,2.68181818182
2012,24,4,3.90909090909
2012,24,91,3.04545454545
2012,24,81,3.77272727273
2012,24,7,3.54545454545
2012,24,12,4.04545454545
2012,24,82,3.77272727273
2012,24,9,3.18181818182
2012,24,11,3.81818181818
2012,24,3209,3.90909090909
2012,24,14,3.18181818182
2012,24,13,3.13636363636
2012,24,30,4.09090909091
2012,25,91,4.45454545455
2012,25,81,3.81818181818
2012,25,14,3.27272727273
2012,25,13,3.68181818182
2012,25,2,2.5
2012,25,17,3.77272727273
2012,25,7,4.22727272727
2012,25,24,2.5
2012,25,30,3.22727272727
2012,25,9,3.63636363636
2012,25,82,5.22727272727
2012,25,3209,2.77272727273
2012,25,15,3.81818181818
2012,25,4,3.54545454545
2012,25,58,3.45454545455
2012,25,32,3.36363636364
2012,25,11,3.77272727273
2012,25,12,3.18181818182
2012,26,24,4.13636363636
2012,26,13,3.86363636364
2012,26,17,2.72727272727
2012,26,7,4.36363636364
2012,26,4,4.27272727273
2012,26,82,3.5
2012,26,81,3.18181818182
2012,26,2,3.63636363636
2012,26,3209,3.81818181818
2012,26,30,3.81818181818
2012,26,12,4.27272727273
2012,26,91,3.63636363636
2012,26,9,3.90909090909
2012,26,14,3.27272727273
2012,26,32,3.72727272727
2012,26,11,3.40909090909
2012,26,15,3.18181818182
2012,26,58,4.31818181818
2012,27,2,3.36363636364
2012,27,3209,4.0
2012,27,11,3.04545454545
2012,27,17,2.77272727273
2012,27,7,3.13636363636
2012,27,15,3.95454545455
2012,27,30,3.63636363636
2012,27,4,3.63636363636
2012,27,91,3.54545454545
2012,27,58,3.81818181818
2012,27,13,3.81818181818
2012,27,9,2.95454545455
2012,27,14,1.95454545455
2012,27,12,5.77272727273
2012,27,24,3.36363636364
2012,27,81,3.40909090909
2012,27,82,4.0
2012,27,32,3.45454545455
2012,28,3209,3.31818181818
2012,28,13,3.68181818182
2012,28,17,3.0
2012,28,91,3.86363636364
2012,28,15,3.81818181818
2012,28,82,3.68181818182
2012,28,9,3.45454545455
2012,28,24,3.81818181818
2012,28,4,4.0
2012,28,2,3.59090909091
2012,28,32,3.59090909091
2012,28,14,2.95454545455
2012,28,12,4.81818181818
2012,28,7,3.18181818182
2012,28,81,4.0
2012,28,30,3.63636363636
2012,28,58,3.77272727273
2012,28,11,3.59090909091
2012,29,7,3.04545454545
2012,29,58,4.59090909091
2012,29,14,2.27272727273
2012,29,81,4.81818181818
2012,29,24,3.86363636364
2012,29,3209,3.86363636364
2012,29,30,4.31818181818
2012,29,12,3.22727272727
2012,29,82,5.81818181818
2012,29,17,2.13636363636
2012,29,13,3.5
2012,29,4,3.63636363636
2012,29,2,3.54545454545
2012,29,9,3.31818181818
2012,29,11,3.04545454545
2012,29,15,4.81818181818
2012,29,91,3.18181818182
2012,29,32,4.31818181818
2012,30,15,3.0
2012,30,91,3.72727272727
2012,30,17,3.22727272727
2012,30,30,4.27272727273
2012,30,9,2.5
2012,30,3209,5.04545454545
2012,30,58,4.95454545455
2012,30,14,2.45454545455
2012,30,12,3.36363636364
2012,30,13,4.0
2012,30,32,3.04545454545
2012,30,2,3.86363636364
2012,30,4,5.0
2012,30,24,2.77272727273
2012,30,11,3.0
2012,30,7,3.68181818182
2012,30,81,3.90909090909
2012,30,82,3.22727272727
2012,31,82,3.45454545455
2012,31,58,4.09090909091
2012,31,14,3.45454545455
2012,31,7,4.04545454545
2012,31,9,3.22727272727
2012,31,4,3.68181818182
2012,31,24,3.0
2012,31,15,3.95454545455
2012,31,3209,3.13636363636
2012,31,81,4.81818181818
2012,31,91,3.18181818182
2012,31,11,3.95454545455
2012,31,13,3.77272727273
2012,31,17,3.5
2012,31,30,3.63636363636
2012,31,32,3.63636363636
2012,31,2,2.63636363636
2012,31,12,4.59090909091
2012,32,15,3.54545454545
2012,32,2,3.36363636364
2012,32,11,4.18181818182
2012,32,82,3.81818181818
2012,32,58,3.68181818182
2012,32,30,3.72727272727
2012,32,4,3.31818181818
2012,32,3209,3.86363636364
2012,32,81,4.31818181818
2012,32,9,2.86363636364
2012,32,32,2.90909090909
2012,32,13,4.72727272727
2012,32,17,3.45454545455
2012,32,14,3.63636363636
2012,32,7,3.0
2012,32,91,4.0
2012,32,12,3.77272727273
2012,32,24,3.27272727273
2012,33,14,3.0
2012,33,91,3.95454545455
2012,33,2,4.54545454545
2012,33,11,2.95454545455
2012,33,9,2.77272727273
2012,33,58,4.31818181818
2012,33,24,3.18181818182
2012,33,17,3.59090909091
2012,33,4,3.09090909091
2012,33,32,3.22727272727
2012,33,3209,4.09090909091
2012,33,12,2.90909090909
2012,33,30,4.5
2012,33,15,3.27272727273
2012,33,82,3.90909090909
2012,33,7,3.54545454545
2012,33,13,4.45454545455
2012,33,81,3.5
2012,34,17,3.5
2012,34,3209,3.40909090909
2012,34,15,3.86363636364
2012,34,14,2.72727272727
2012,34,11,3.72727272727
2012,34,30,3.95454545455
2012,34,58,3.04545454545
2012,34,13,4.54545454545
2012,34,81,3.63636363636
2012,34,4,3.90909090909
2012,34,7,3.59090909091
2012,34,2,3.54545454545
2012,34,91,3.5
2012,34,82,4.22727272727
2012,34,12,3.36363636364
2012,34,9,2.81818181818
2012,34,32,3.72727272727
2012,34,24,3.09090909091
2013,1,14,2.63636363636
2013,1,15,3.0
2013,1,3209,2.95454545455
2013,1,81,3.81818181818
2013,1,9,2.59090909091
2013,1,7,4.5
2013,1,58,3.13636363636
2013,1,24,4.31818181818
2013,1,91,3.95454545455
2013,1,17,3.18181818182
2013,1,29,2.04545454545
2013,1,32,4.90909090909
2013,1,41,3.95454545455
2013,1,4,3.59090909091
2013,1,30,2.90909090909
2013,1,11,3.0
2013,1,2,3.45454545455
2013,1,12,3.36363636364
2013,2,11,3.5
2013,2,9,2.95454545455
2013,2,24,2.45454545455
2013,2,2,4.81818181818
2013,2,4,3.45454545455
2013,2,91,3.45454545455
2013,2,7,3.72727272727
2013,2,30,3.0
2013,2,12,4.90909090909
2013,2,3209,2.36363636364
2013,2,32,3.72727272727
2013,2,14,2.59090909091
2013,2,15,2.36363636364
2013,2,58,4.63636363636
2013,2,81,3.13636363636
2013,2,29,3.36363636364
2013,2,17,3.36363636364
2013,2,41,3.68181818182
2013,3,17,2.68181818182
2013,3,4,3.90909090909
2013,3,14,3.09090909091
2013,3,81,3.68181818182
2013,3,9,2.77272727273
2013,3,15,3.72727272727
2013,3,58,3.0
2013,3,2,4.22727272727
2013,3,3209,3.18181818182
2013,3,7,3.04545454545
2013,3,30,2.95454545455
2013,3,24,3.5
2013,3,29,3.09090909091
2013,3,12,4.0
2013,3,41,4.5
2013,3,32,2.77272727273
2013,3,91,3.09090909091
2013,3,11,4.09090909091
2013,4,7,3.31818181818
2013,4,14,3.22727272727
2013,4,15,2.54545454545
2013,4,4,4.31818181818
2013,4,58,3.31818181818
2013,4,30,4.18181818182
2013,4,24,3.18181818182
2013,4,29,4.04545454545
2013,4,81,3.81818181818
2013,4,91,3.63636363636
2013,4,12,2.95454545455
2013,4,41,4.63636363636
2013,4,2,2.95454545455
2013,4,9,3.90909090909
2013,4,11,2.86363636364
2013,4,3209,4.86363636364
2013,4,32,3.27272727273
2013,4,17,3.13636363636
2013,5,29,3.18181818182
2013,5,11,3.54545454545
2013,5,14,3.18181818182
2013,5,58,3.72727272727
2013,5,9,2.81818181818
2013,5,24,4.04545454545
2013,5,4,4.95454545455
2013,5,32,2.95454545455
2013,5,30,3.54545454545
2013,5,2,3.18181818182
2013,5,91,3.45454545455
2013,5,7,4.36363636364
2013,5,17,2.22727272727
2013,5,12,5.18181818182
2013,5,3209,2.90909090909
2013,5,15,3.31818181818
2013,5,41,3.81818181818
2013,5,81,3.59090909091
2013,6,15,2.81818181818
2013,6,41,4.27272727273
2013,6,58,3.5
2013,6,91,4.04545454545
2013,6,24,3.13636363636
2013,6,3209,3.63636363636
2013,6,81,3.13636363636
2013,6,17,3.27272727273
2013,6,30,4.54545454545
2013,6,9,2.5
2013,6,12,4.18181818182
2013,6,4,3.13636363636
2013,6,2,4.77272727273
2013,6,14,2.36363636364
2013,6,7,3.54545454545
2013,6,29,3.5
2013,6,11,3.86363636364
2013,6,32,3.5
2013,7,91,3.36363636364
2013,7,15,3.54545454545
2013,7,17,2.5
2013,7,7,4.86363636364
2013,7,14,3.36363636364
2013,7,24,3.72727272727
2013,7,9,2.63636363636
2013,7,58,4.27272727273
2013,7,3209,3.40909090909
2013,7,2,3.72727272727
2013,7,29,3.27272727273
2013,7,30,4.22727272727
2013,7,32,3.18181818182
2013,7,12,4.0
2013,7,4,3.5
2013,7,81,3.72727272727
2013,7,41,4.90909090909
2013,7,11,2.81818181818
2013,8,58,3.45454545455
2013,8,29,3.45454545455
2013,8,2,3.0
2013,8,91,3.65
2013,8,15,3.5
2013,8,17,3.0
2013,8,11,3.13636363636
2013,8,4,3.22727272727
2013,8,24,4.22727272727
2013,8,41,2.72727272727
2013,8,30,4.0
2013,8,3209,3.72727272727
2013,8,9,3.72727272727
2013,8,14,2.45454545455
2013,8,81,5.09090909091
2013,8,12,2.68181818182
2013,8,7,3.59090909091
2013,8,32,3.5
2013,9,3209,3.40909090909
2013,9,9,3.68181818182
2013,9,17,3.40909090909
2013,9,58,3.40909090909
2013,9,14,3.22727272727
2013,9,30,3.63636363636
2013,9,4,3.18181818182
2013,9,7,3.36363636364
2013,9,41,3.54545454545
2013,9,2,3.54545454545
2013,9,32,3.68181818182
2013,9,81,3.95454545455
2013,9,29,3.13636363636
2013,9,15,3.86363636364
2013,9,12,3.18181818182
2013,9,11,3.13636363636
2013,9,91,3.63636363636
2013,9,24,3.5
2013,10,11,3.68181818182
2013,10,81,3.77272727273
2013,10,14,3.36363636364
2013,10,29,3.22727272727
2013,10,2,4.09090909091
2013,10,17,2.81818181818
2013,10,9,3.0
2013,10,91,3.5
2013,10,58,4.40909090909
2013,10,3209,3.18181818182
2013,10,30,3.40909090909
2013,10,41,4.22727272727
2013,10,24,2.59090909091
2013,10,4,4.45454545455
2013,10,7,4.18181818182
2013,10,12,3.09090909091
2013,10,15,2.68181818182
2013,10,32,4.22727272727
2013,11,17,2.31818181818
2013,11,11,4.68181818182
2013,11,81,4.13636363636
2013,11,7,3.45454545455
2013,11,3209,3.5
